,text,retweet_count,favorite_count,created_at,preprocessed_text,sentiment_neg,sentiment_pos,sentiment_neutral,sentiment,sentiment_group,ORG_entities,GPE_entities,Topic,x,y,topic_color
2572,"@Isaac27277 @LI_politic_guy What If you don't have a car, not everyone can afford one, especially not now. 
Also car Insurance, gas, maintenance, environment damage, EV charging stations using coal, ect. 
I have a 30 day pass and I swipe It as much as I can since it's unlimited. I swipe for strangers.",0,1,2023-06-07 22:26:12+00:00,"['saac27277', 'lipoliticguy', 'dont', 'car', 'everyone', 'afford', 'one', 'especially', 'also', 'car', 'insurance', 'gas', 'maintenance', 'environment', 'damage', 'ev', 'charging', 'station', 'using', 'coal', 'ect', '30', 'day', 'pas', 'swipe', 'much', 'since', 'unlimited', 'swipe', 'stranger']",0.099,0.0,0.901,-0.4939,Negative,['saac27277'],[],0,3.9976497,-4.575671,"(81, 149, 72)"
2573,"@Tim_Oldland I have thinking about a used EV. There are many challenges, such as lack of charging point at home or nearby and it takes long time to top up. The ones which seem well price, seem to have a shorter range. It still takes hours to charge up.",0,1,2023-06-07 22:02:39+00:00,"['timoldland', 'thinking', 'used', 'ev', 'many', 'challenge', 'lack', 'charging', 'point', 'home', 'nearby', 'take', 'long', 'time', 'top', 'one', 'seem', 'well', 'price', 'seem', 'shorter', 'range', 'still', 'take', 'hour', 'charge']",0.078,0.176,0.746,0.2263,Positive,[],[],0,4.2506347,-4.9164715,"(81, 149, 72)"
2574,"@ErnozWest @yabbietol @KetanJ0 for metro usage , an EV is fine . Australia's charging infrastructure lags. Id buy an EV for everyday use and have a hybrid for long weekend trips",0,1,2023-06-07 21:13:02+00:00,"['ernozwest', 'yabbietol', 'ketanj0', 'metro', 'usage', 'ev', 'fine', 'australia', 'charging', 'infrastructure', 'lag', 'id', 'buy', 'ev', 'everyday', 'use', 'hybrid', 'long', 'weekend', 'trip']",0.108,0.081,0.811,-0.1531,Negative,['fine australia'],[],0,4.2011313,-4.651355,"(81, 149, 72)"
2575,"How To Reimburse Electric Vehicle Drivers for Charging at Home: Calculating reimbursement for at-home EV charging requires lots of precision, but several options are available ease the process for fleets. https://t.co/eudMd0wyDo https://t.co/xp28kCXHNg",0,1,2023-06-07 21:01:34+00:00,"['reimburse', 'electric', 'vehicle', 'driver', 'charging', 'home', 'calculating', 'reimbursement', 'athome', 'ev', 'charging', 'requires', 'lot', 'precision', 'several', 'option', 'available', 'ease', 'process', 'fleet']",0.0,0.116,0.884,0.3612,Positive,[],[],0,4.287511,-4.918607,"(81, 149, 72)"
2576,"🔌🚛 Considering the electric future for your fleet? A new report by #NACFE provides 10 steps for successfully implementing #EV charging infrastructure. Collaboration, planning, and an eye on your utility options can smooth the transition.
 #FleetManagement #TruckingIndustry https://t.co/C7mzmcxFdO",0,1,2023-06-07 20:51:00+00:00,"['🔌🚛', 'considering', 'electric', 'future', 'fleet', 'new', 'report', 'nacfe', 'provides', '10', 'step', 'successfully', 'implementing', 'ev', 'charging', 'infrastructure', 'collaboration', 'planning', 'eye', 'utility', 'option', 'smooth', 'transition', 'fleetmanagement', 'truckingindustry']",0.0,0.118,0.882,0.4939,Positive,['🔌🚛 considering electric future fleet new report'],[],0,3.8681118,-4.985664,"(81, 149, 72)"
2577,The UK’s first reservable electric vehicle (EV) charging solution within an apartment complex has been unveiled by Go Zero Charge – who installing three of its smart EV chargers – the Optimus. #ElectricCars #Sustainability https://t.co/MQhOMzEC9O https://t.co/jOWvz4yw9o,0,1,2023-06-07 09:00:18+00:00,"['uk', '’', 'first', 'reservable', 'electric', 'vehicle', 'ev', 'charging', 'solution', 'within', 'apartment', 'complex', 'unveiled', 'go', 'zero', 'charge', '–', 'installing', 'three', 'smart', 'ev', 'charger', '–', 'optimus', 'electriccars', 'sustainability']",0.0,0.192,0.808,0.6124,Positive,[],[],0,4.1432714,-4.957494,"(81, 149, 72)"
2578,1/2 🏢🌿🔌 Clean condo life tip: EV charging is becoming essential for strata buildings. Units with charging sell for more 💰. Check out this insightful article on the process &amp; inevitability of EV charging in condos 🚗⚡ #cleanenergy #sustainability #EVcharging,0,1,2023-06-05 18:30:39+00:00,"['12', '🏢🌿🔌', 'clean', 'condo', 'life', 'tip', 'ev', 'charging', 'becoming', 'essential', 'stratum', 'building', 'unit', 'charging', 'sell', '💰', 'check', 'insightful', 'article', 'process', 'amp', 'inevitability', 'ev', 'charging', 'condo', '🚗⚡', 'cleanenergy', 'sustainability', 'evcharging']",0.0,0.091,0.909,0.4019,Positive,[],[],0,3.9959974,-4.8306274,"(81, 149, 72)"
2579,1/2 🏢💡💚 Is your condo building ready for the future? 🔌🚗💨 EV charging is becoming a must-have amenity that can increase property value. Check out this article on why it's an inevitability and how it's a process to get there. #CleanCondoLife #EVcharging #sustainability 🌿,0,1,2023-06-05 16:00:09+00:00,"['12', '🏢💡💚', 'condo', 'building', 'ready', 'future', '🔌🚗💨', 'ev', 'charging', 'becoming', 'musthave', 'amenity', 'increase', 'property', 'value', 'check', 'article', 'inevitability', 'process', 'get', 'cleancondolife', 'evcharging', 'sustainability', '🌿']",0.0,0.265,0.735,0.7351,Positive,[],[],0,3.965963,-4.8394527,"(81, 149, 72)"
2580,"@Activate1M1B @cbseindia29 #DignityWheels Our innovative rickshaws will provide the poor street vendors &amp; rickshaw  pullers with enhanced mobility, economic empowerment, &amp; improved living conditions. Join us to create a more sustainable future☘️🌍 #1m1bsustainabilityaccelerator",0,1,2023-06-07 18:54:59+00:00,"['activate1m1b', 'cbseindia29', 'dignitywheels', 'innovative', 'rickshaw', 'provide', 'poor', 'street', 'vendor', 'amp', 'rickshaw', 'puller', 'enhanced', 'mobility', 'economic', 'empowerment', 'amp', 'improved', 'living', 'condition', 'join', 'u', 'create', 'sustainable', 'future☘️🌍', '1m1bsustainabilityaccelerator']",0.093,0.308,0.599,0.7351,Positive,[],[],0,3.98505,-3.2444515,"(81, 149, 72)"
2581,"Check out this #electrifying episode with CarEdge Electric! 🔌 They're exploring the future of mobility, from burly EV pickup trucks to micro-EVs swarming city streets. Don't miss out – join in for a wild ride into a sustainable future!
https://t.co/KTG5mz94EY",0,1,2023-06-07 17:06:01+00:00,"['check', 'electrifying', 'episode', 'caredge', 'electric', '🔌', 'theyre', 'exploring', 'future', 'mobility', 'burly', 'ev', 'pickup', 'truck', 'microevs', 'swarming', 'city', 'street', 'dont', 'miss', '–', 'join', 'wild', 'ride', 'sustainable', 'future']",0.075,0.057,0.868,-0.1139,Negative,[],[],0,2.5180535,-3.6869879,"(81, 149, 72)"
2582,"@enelxwayna and Toyota Motor Italia have a partnership to supply advanced solutions and technologies for charging electric cars at home.

Read more:
https://t.co/ijzpHpGnjz

#automation #evcharging #evchargingstation #evchargingstations #evchargingsolutions #electricvehicle https://t.co/y6E3kcDVfC",0,1,2023-06-06 12:42:12+00:00,"['enelxwayna', 'toyota', 'motor', 'italia', 'partnership', 'supply', 'advanced', 'solution', 'technology', 'charging', 'electric', 'car', 'home', 'read', 'automation', 'evcharging', 'evchargingstation', 'evchargingstations', 'evchargingsolutions', 'electricvehicle']",0.0,0.193,0.807,0.5106,Positive,['toyota motor italia'],[],0,4.1839604,-4.966621,"(81, 149, 72)"
2583,"During June 7 to June 9, 2023, we are at Booth B31 of the 2nd Shanghai International Charging Pile and Battery Swapping Station Exhibition at Shanghai Automobile Convention and Exhibition Center waiting for you! https://t.co/m4rBQil0kN",0,1,2023-06-08 07:12:29+00:00,"['june', '7', 'june', '9', '2023', 'booth', 'b31', '2nd', 'shanghai', 'international', 'charging', 'pile', 'battery', 'swapping', 'station', 'exhibition', 'shanghai', 'automobile', 'convention', 'exhibition', 'center', 'waiting']",0.0,0.0,1.0,0.0,Neutral,"['2nd shanghai international charging pile battery', 'shanghai automobile convention exhibition center']",[],0,3.6407018,-5.1387157,"(81, 149, 72)"
2584,@scottlindsay88 @IBehunek @tesla_brasil @tunguz I have to disagree-they are maturing at the same time. Why could you not take self driving and implement it into a gas vehicle? Self driving semis are the big $ change. EVs are limited by battery tech and the power grid. Once those are solved the price of gas will soon collapse.,0,1,2023-06-07 20:33:06+00:00,"['scottlindsay88', 'ibehunek', 'teslabrasil', 'tunguz', 'disagreethey', 'maturing', 'time', 'could', 'take', 'self', 'driving', 'implement', 'gas', 'vehicle', 'self', 'driving', 'semi', 'big', 'change', 'ev', 'limited', 'battery', 'tech', 'power', 'grid', 'solved', 'price', 'gas', 'soon', 'collapse']",0.149,0.061,0.789,-0.4588,Negative,[],[],0,3.4935212,-3.889209,"(81, 149, 72)"
2585,@ModelYManiac @WilliamJRipple That’s just dumb.  And most electric car owners fucking suck! Can’t drive for shit. Oh and try putting lithium ion battery anything  out if it catches fire. Impossible 5000 degree bomb that emits hydroflouric acid gas. Look up thermal runaway. Undisposible heavy metal death traps,0,1,2023-06-06 09:54:30+00:00,"['modelymaniac', 'williamjripple', '’', 'dumb', 'electric', 'car', 'owner', 'fucking', 'suck', '’', 'drive', 'shit', 'oh', 'try', 'putting', 'lithium', 'ion', 'battery', 'anything', 'catch', 'fire', 'impossible', '5000', 'degree', 'bomb', 'emits', 'hydroflouric', 'acid', 'gas', 'look', 'thermal', 'runaway', 'undisposible', 'heavy', 'metal', 'death', 'trap']",0.442,0.0,0.558,-0.9689,Negative,[],[],0,3.430687,-4.189378,"(81, 149, 72)"
2586,Xcel pulls plan for 700 #EV charging stations https://t.co/B69dFYzuBk via @POWERGRID International https://t.co/uxnDxY9Ycp,0,1,2023-06-06 19:16:48+00:00,"['xcel', 'pull', 'plan', '700', 'ev', 'charging', 'station', 'via', 'powergrid', 'international']",0.0,0.0,1.0,0.0,Neutral,[],[],0,4.02201,-4.912322,"(81, 149, 72)"
2587,"WEBINAR ON DEMAND:

Watch @ItronInc and @DukeEnergy discuss a utility’s journey toward #decarbonisation by tapping into old and new resources. https://t.co/m3PAvAUayh

Learn how a utility’s strategy leverages demand response &amp; proactive DER and EV charge management solutions. https://t.co/BXQQlPA98s",0,1,2023-06-05 07:15:12+00:00,"['webinar', 'demand', 'watch', 'itroninc', 'dukeenergy', 'discus', 'utility', '’', 'journey', 'toward', 'decarbonisation', 'tapping', 'old', 'new', 'resource', 'learn', 'utility', '’', 'strategy', 'leverage', 'demand', 'response', 'amp', 'proactive', 'der', 'ev', 'charge', 'management', 'solution']",0.096,0.164,0.74,0.4767,Positive,['webinar demand watch itroninc'],[],0,3.9135869,-4.9197736,"(81, 149, 72)"
2588,now THATS my kind of electric vehicle 🤩 kei car based just like mitsubishi miev https://t.co/4UnFa9WOB1,0,1,2023-06-08 09:58:05+00:00,"['ow', 'thats', 'kind', 'electric', 'vehicle', '🤩', 'kei', 'car', 'based', 'like', 'mitsubishi', 'miev']",0.0,0.396,0.604,0.7096,Positive,['mitsubishi miev'],[],0,4.536823,-3.9175966,"(81, 149, 72)"
2589,"@TheCryptoSquire $950 rent, $450 car payment, $300 car insurance, $300 groceries, $220 phone bills, $180 electric bills—and save up the rest 😉",0,1,2023-06-08 09:26:07+00:00,"['thecryptosquire', '950', 'rent', '450', 'car', 'payment', '300', 'car', 'insurance', '300', 'grocery', '220', 'phone', 'bill', '180', 'electric', 'bills—and', 'save', 'rest', '😉']",0.0,0.151,0.849,0.4939,Positive,[],[],0,3.9706628,-4.511112,"(81, 149, 72)"
2590,"@henrymance The Labour government said that diesel was the future, they were wrong.

The head of VW and the government now say that electric is the future, whilst the head of Toyota (and Rowan Atkinson?) says that hydrogen is the way forwards.

I wonder? £50k to invest in a new car anyone?!",0,1,2023-06-08 09:15:02+00:00,"['henrymance', 'labour', 'government', 'said', 'diesel', 'future', 'wrong', 'head', 'vw', 'government', 'say', 'electric', 'future', 'whilst', 'head', 'toyota', 'rowan', 'atkinson', 'say', 'hydrogen', 'way', 'forward', 'wonder', '£50k', 'invest', 'new', 'car', 'anyone']",0.103,0.0,0.897,-0.4767,Negative,['toyota'],[],0,3.3480723,-3.971474,"(81, 149, 72)"
2591,@guardian If electric vehicle's were really that gd why did we not have them in the 60's or 70's. Beacuse I saw a man driving an electric car in 1920 in a documentary,0,1,2023-06-08 09:08:54+00:00,"['guardian', 'electric', 'vehicle', 'really', 'gd', '60', '70', 'beacuse', 'saw', 'man', 'driving', 'electric', 'car', '1920', 'documentary']",0.0,0.0,1.0,0.0,Neutral,[],[],0,3.410594,-4.0216055,"(81, 149, 72)"
2592,@KiwiEV @Rjdlandscapes Just thinking “out there” and how I’d love a review of a NZ “Electric Police Car” - (never mind the brand),0,1,2023-06-08 09:01:34+00:00,"['wiev', 'rjdlandscapes', 'thinking', '“', '”', '’', 'love', 'review', 'nz', '“', 'electric', 'police', 'car', '”', 'never', 'mind', 'brand']",0.0,0.276,0.724,0.6369,Positive,[],[],0,3.1376529,-3.624554,"(81, 149, 72)"
2593,Aston Martin's first electric vehicle is slated to arrive in three years and it promises to be an all-new model based on a new platform #car #auto #cars https://t.co/qK9n98BNI6,0,1,2023-06-08 08:41:01+00:00,"['aston', 'martin', 'first', 'electric', 'vehicle', 'slated', 'arrive', 'three', 'year', 'promise', 'allnew', 'model', 'based', 'new', 'platform', 'car', 'auto', 'car']",0.0,0.119,0.881,0.3182,Positive,[],[],0,3.3571827,-3.5847263,"(81, 149, 72)"
2594,"@JackieMeek6 Thick as mince, you're not far behind for buying an electric car though!!!!",0,1,2023-06-08 08:36:22+00:00,"['jackiemeek6', 'thick', 'mince', 'youre', 'far', 'behind', 'buying', 'electric', 'car', 'though']",0.0,0.0,1.0,0.0,Neutral,[],[],0,3.3147194,-3.7900975,"(81, 149, 72)"
2595,"@cknasaboy Did that once too! And it was cold so I lost some charge 😟

Thankfully the Webster supercharger will be available to you at some point, or the JSC chargers, OR space center Houston chargers!",0,1,2023-06-07 15:31:23+00:00,"['cknasaboy', 'cold', 'lost', 'charge', '😟', 'thankfully', 'webster', 'supercharger', 'available', 'point', 'jsc', 'charger', 'space', 'center', 'houston', 'charger']",0.127,0.155,0.718,0.128,Positive,['cknasaboy cold'],['houston'],0,4.0311856,-4.9677043,"(81, 149, 72)"
2596,@RichardWellings I have never believed they intend mass uptake of electric cars. Instead the intention seems to be making personal travel the preserve of the well off and at best everyone else will be on a bicycle or non-existent public transport.,0,1,2023-06-08 10:20:44+00:00,"['richardwellings', 'never', 'believed', 'intend', 'mass', 'uptake', 'electric', 'car', 'instead', 'intention', 'seems', 'making', 'personal', 'travel', 'preserve', 'well', 'best', 'everyone', 'else', 'bicycle', 'nonexistent', 'public', 'transport']",0.0,0.231,0.769,0.743,Positive,[],[],0,3.3170383,-4.0888557,"(81, 149, 72)"
2597,"@the_hindu Very  true, with mass electric public transportation with trains,buses, taxis, 2&amp; 3 wheelers and bicycle, from train stations, can help",0,1,2023-06-06 05:38:36+00:00,"['thehindu', 'true', 'mass', 'electric', 'public', 'transportation', 'trainsbuses', 'taxi', '2amp', '3', 'wheeler', 'bicycle', 'train', 'station', 'help']",0.0,0.314,0.686,0.6705,Positive,[],[],0,3.955064,-3.2971284,"(81, 149, 72)"
2598,"RT @lerrashop: ⚪ Water &amp; wind proof
⚪ 3x more power than normal lighters
⚪ Heirloom style durability Masterfully crafted leather embossed d…",1190,0,2023-06-08 09:20:47+00:00,"['rt', 'lerrashop', '⚪', 'water', 'amp', 'wind', 'proof', '⚪', '3x', 'power', 'normal', 'lighter', '⚪', 'heirloom', 'style', 'durability', 'masterfully', 'crafted', 'leather', 'embossed', 'd…']",0.0,0.0,1.0,0.0,Neutral,[],[],14,3.5544183,-6.910343,"(48, 240, 57)"
2599,"RT @ZacdyDiscounts: ""Indestructible flints based on actual designs from World War 1. Perfect for camping, survival situations, sailing, and…",445,0,2023-06-08 06:54:28+00:00,"['rt', 'zacdydiscounts', 'indestructible', 'flint', 'based', 'actual', 'design', 'world', 'war', '1', 'perfect', 'camping', 'survival', 'situation', 'sailing', 'and…']",0.184,0.25,0.566,0.1027,Positive,[],[],14,3.5353334,-6.8521924,"(48, 240, 57)"
2600,RT @QuirkyRides: If you haven't seen it before here's the #Tama from 1947 #Nissan's 1st #ElectricVehicle. It could travel 66 miles at 22mph…,79,0,2023-06-07 22:53:06+00:00,"['rt', 'quirkyrides', 'havent', 'seen', 'here', 'tama', '1947', 'nissan', '1st', 'electricvehicle', 'could', 'travel', '66', 'mile', '22mph…']",0.0,0.0,1.0,0.0,Neutral,[],[],14,3.6751869,-6.830631,"(48, 240, 57)"
2601,RT @RSocPublishing: #Seahorses evolved a unique mechanism of dual elastic energy storage that enables extremely fast head motions accompani…,32,0,2023-06-08 07:21:08+00:00,"['rt', 'rsocpublishing', 'seahorse', 'evolved', 'unique', 'mechanism', 'dual', 'elastic', 'energy', 'storage', 'enables', 'extremely', 'fast', 'head', 'motion', 'accompani…']",0.0,0.123,0.877,0.2732,Positive,[],[],14,3.6718187,-7.05128,"(48, 240, 57)"
2602,RT @BenWalkerUKIP: And so it goes on. More and more barges. It's never ending now. No point in asking when will it stop because the pretend…,18,0,2023-06-07 12:21:10+00:00,"['rt', 'benwalkerukip', 'go', 'barge', 'never', 'ending', 'point', 'asking', 'stop', 'pretend…']",0.196,0.0,0.804,-0.296,Negative,[],[],14,3.5971038,-6.9906917,"(48, 240, 57)"
